user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,96,42,77.727195,77.95352053125
False,piano,96,63,77.9544675,78.63533803125
False,piano,115,38,77.9544675,78.18079303125
False,piano,96,42,78.18174,78.40806553125
False,piano,115,38,78.4090125,78.63533803125
False,piano,96,61,78.636285,78.86261053125
False,piano,96,42,78.636285,78.86261053125
False,piano,96,46,78.636285,79.08988303125
False,piano,96,63,78.8635575,79.08988303125
False,piano,96,42,78.8635575,79.08988303125
False,piano,49,75,79.09083,79.99897303125
False,piano,96,66,79.09083,79.43079178125001
False,piano,115,38,79.09083,79.54442803125
False,piano,96,65,79.43173875000001,79.77170053125
False,piano,96,42,79.545375,79.65806428125
False,piano,96,42,79.65901125,79.77170053125
False,piano,96,63,79.7726475,79.88533678125
False,piano,96,61,79.88628375,79.99897303125
False,piano,33,65,79.99992,87.27169303125
False,piano,33,58,79.99992,87.27169303125
False,piano,96,65,79.99992,80.33988178125
False,piano,80,54,79.99992,86.90805703125
False,piano,80,58,79.99992,86.90805703125
False,piano,80,61,79.99992,86.90805703125
False,piano,80,65,79.99992,86.90805703125
True,piano,80,27,79.99992,86.90805703125
True,piano,80,39,79.99992,86.90805703125
False,piano,96,65,80.34082875,80.79442678125
False,piano,96,66,80.90901,81.24897178125
False,piano,96,65,81.24991875,81.58988053125
False,piano,96,63,81.5908275,81.70351678125
False,piano,96,61,81.70446375,81.81715303125
False,piano,96,63,81.8181,82.15806178125
False,piano,96,63,82.15900875,82.61260678125001
False,piano,96,63,82.72719000000001,83.06715178125
False,piano,96,63,83.06809875,83.40806053125
False,piano,96,63,83.4090075,83.52169678125
False,piano,96,65,83.52264375,83.63533303125
False,piano,96,63,83.63628,84.08987803125
False,piano,96,61,84.090825,84.15427190625
False,piano,96,58,84.155218875,84.5434760625
False,piano,96,58,84.54537,85.45351303125
False,piano,96,61,85.45446,87.27169303125
False,piano,64,58,87.27264,93.31714153125
False,piano,64,61,87.27264,93.31714153125
False,piano,64,65,87.27264,93.31714153125
True,piano,64,42,87.27264,93.31714153125
True,piano,64,54,87.27264,93.31714153125
False,piano,64,61,88.18173,88.48381303125
False,piano,64,63,88.48476,88.78684303125
False,piano,64,65,88.78779,89.08987303125001
False,piano,64,65,89.09082000000001,89.99896303125
False,piano,64,61,89.99991,90.30199303125
False,piano,64,63,90.30294,90.60502303125
False,piano,64,65,90.60597,90.90805303125
False,piano,64,65,90.909,92.72623303125
False,piano,76,56,93.63627,94.54441303125
False,piano,76,60,93.63627,94.54441303125
False,piano,76,65,93.63627,94.54441303125
True,piano,76,41,93.63627,94.54441303125
True,piano,76,53,93.63627,94.54441303125
False,piano,64,58,94.54536,100.58986153125001
False,piano,64,61,94.54536,100.58986153125001
False,piano,64,65,94.54536,100.58986153125001
True,piano,64,42,94.54536,100.58986153125001
True,piano,64,54,94.54536,100.58986153125001
False,piano,64,61,95.45445000000001,95.75653303125
False,piano,64,63,95.75748,96.05956303125001
False,piano,64,65,96.06051000000001,96.36259303125
False,piano,64,65,96.36354,97.04441053125001
False,piano,64,61,97.27263,97.57471303125
False,piano,64,63,97.57566,97.87774303125
False,piano,64,65,97.87869,98.18077303125
False,piano,64,66,98.18172,98.52168178125
False,piano,64,65,98.52262875,98.86259053125
False,piano,64,63,98.97717375,99.20349928125
False,piano,64,61,99.20444625,99.54440803125
False,piano,64,58,99.545355,99.77168053125
False,piano,64,56,99.7726275,99.99895303125
False,piano,64,58,99.9999,101.13531553125
False,piano,76,56,100.90899,101.81713303125
False,piano,76,60,100.90899,101.81713303125
False,piano,76,65,100.90899,101.81713303125
True,piano,76,41,100.90899,101.81713303125
True,piano,76,53,100.90899,101.81713303125
False,piano,64,58,101.81808,102.68076853125
False,piano,64,61,101.81808,102.68076853125
False,piano,64,65,101.81808,102.68076853125
True,piano,64,42,101.81808,102.68076853125
True,piano,64,54,101.81808,102.68076853125
False,piano,64,61,102.72717,103.02925303125001
False,piano,76,58,102.72717,107.95349053125
False,piano,76,60,102.72717,107.95349053125
False,piano,76,61,102.72717,107.95349053125
False,piano,76,65,102.72717,107.95349053125
True,piano,76,44,102.72717,107.95349053125
True,piano,76,56,102.72717,107.95349053125
False,piano,64,63,103.03020000000001,103.33228303125
False,piano,64,65,103.33323,103.63531303125
False,piano,64,65,103.63626000000001,104.31713053125
False,piano,64,56,104.3180775,104.54440303125
False,piano,64,61,104.54535,104.84743303125
False,piano,64,63,104.84838,105.15046303125
False,piano,64,65,105.15141,105.45349303125
False,piano,64,65,105.45444,105.90803803125
False,piano,64,68,105.908985,107.04440053125
False,piano,64,70,107.0453475,107.15803678125
False,piano,76,56,108.18171,109.08985303125
False,piano,76,60,108.18171,109.08985303125
False,piano,76,65,108.18171,109.08985303125
True,piano,76,41,108.18171,109.08985303125
True,piano,76,53,108.18171,109.08985303125
False,piano,64,58,109.0908,109.54439803125
False,piano,64,58,109.0908,109.95348853125
False,piano,64,61,109.0908,109.95348853125
False,piano,64,65,109.0908,109.95348853125
True,piano,64,42,109.0908,109.95348853125
True,piano,64,54,109.0908,109.95348853125
False,piano,64,61,109.545345,109.99894303125001
False,piano,64,61,109.99989000000001,110.22621553125
False,piano,76,58,109.99989000000001,110.90803303125
False,piano,76,60,109.99989000000001,110.90803303125
False,piano,76,61,109.99989000000001,110.90803303125
False,piano,76,65,109.99989000000001,110.90803303125
True,piano,76,44,109.99989000000001,110.90803303125
True,piano,76,56,109.99989000000001,110.90803303125
False,piano,64,58,110.2271625,110.45348803125
False,piano,64,61,110.454435,110.90803303125
False,piano,64,63,110.90898,111.36257803125
False,piano,64,58,110.90898,115.22621053125
False,piano,64,61,110.90898,115.22621053125
False,piano,64,63,110.90898,115.22621053125
False,piano,64,65,110.90898,115.22621053125
True,piano,64,46,110.90898,115.22621053125
True,piano,64,58,110.90898,115.22621053125
False,piano,64,65,111.363525,111.58985053125001
False,piano,64,63,111.59079750000001,112.27166803125
False,piano,64,61,112.272615,112.49894053125
False,piano,64,58,112.4998875,112.72621303125
False,piano,64,56,112.72716,112.95348553125
False,piano,58,56,112.9544325,113.18075803125001
False,piano,52,61,113.18170500000001,113.63530303125
False,piano,40,61,113.63625,113.86257553125
False,piano,34,58,113.8635225,114.08984803125
False,piano,28,63,114.090795,114.54439303125
False,piano,16,58,114.54534,115.22621053125
False,piano,76,63,115.2271575,115.45348303125
False,piano,76,63,115.45443,115.68075553125
False,piano,64,65,115.45443,116.36257303125001
False,piano,76,58,115.45443,116.36257303125001
False,piano,76,61,115.45443,116.36257303125001
False,piano,76,65,115.45443,116.36257303125001
True,piano,76,41,115.45443,116.36257303125001
True,piano,76,53,115.45443,116.36257303125001
False,piano,64,61,115.6817025,116.36257303125001
False,piano,49,65,116.36352000000001,117.04439053125
False,piano,49,70,116.36352000000001,122.72620303125001
False,piano,80,54,116.36352000000001,122.40802153125
False,piano,80,58,116.36352000000001,122.40802153125
False,piano,80,61,116.36352000000001,122.40802153125
False,piano,80,65,116.36352000000001,122.40802153125
True,piano,96,30,116.36352000000001,116.58984553125
True,piano,96,42,116.36352000000001,116.58984553125
False,piano,96,42,116.36352000000001,116.81711803125
True,piano,96,30,116.5907925,116.70348178125
True,piano,96,42,116.5907925,116.70348178125
False,piano,96,46,116.818065,117.27166303125
False,piano,49,61,117.0453375,117.27166303125
False,piano,49,68,117.27261,117.49893553125
False,piano,115,38,117.27261,117.72620803125
False,piano,49,65,117.4998825,117.72620803125
False,piano,49,65,117.727155,122.72620303125001
False,piano,112,56,117.727155,117.95348053125001
True,piano,96,30,117.727155,117.95348053125001
True,piano,96,42,117.727155,117.95348053125001
False,piano,96,42,117.727155,118.18075303125
False,piano,112,58,117.95442750000001,118.18075303125
True,piano,80,30,117.95442750000001,118.06711678125001
True,piano,80,42,117.95442750000001,118.06711678125001
False,piano,112,61,118.1817,118.40802553125
False,piano,96,42,118.1817,118.40802553125
False,piano,112,63,118.4089725,118.63529803125
False,piano,115,38,118.4089725,118.63529803125
False,piano,112,61,118.636245,118.86257053125
False,piano,96,46,118.636245,119.08984303125
False,piano,112,60,118.8635175,119.08984303125
False,piano,112,60,119.09079,119.31711553125
True,piano,96,30,119.09079,119.20347928125
True,piano,96,42,119.09079,119.20347928125
False,piano,115,38,119.09079,119.54438803125001
False,piano,112,58,119.3180625,119.54438803125001
True,piano,96,30,119.3180625,119.54438803125001
True,piano,96,42,119.3180625,119.54438803125001
False,piano,112,58,119.54533500000001,119.65802428125001
False,piano,96,42,119.54533500000001,119.65802428125001
False,piano,112,56,119.65897125000001,119.99893303125
False,piano,96,42,119.65897125000001,119.77166053125
False,piano,112,60,119.99988,120.22620553125
True,piano,96,30,119.99988,120.22620553125
True,piano,96,42,119.99988,120.22620553125
False,piano,96,42,119.99988,120.22620553125
False,piano,112,61,120.2271525,120.45347803125
True,piano,96,30,120.2271525,120.33984178125
True,piano,96,42,120.2271525,120.33984178125
False,piano,96,46,120.2271525,120.45347803125
False,piano,112,60,120.454425,120.68075053125
False,piano,96,42,120.454425,120.68075053125
False,piano,112,58,120.6816975,120.90802303125
False,piano,96,42,120.6816975,120.90802303125
False,piano,112,60,120.90897,121.13529553125001
False,piano,115,38,120.90897,121.36256803125
False,piano,112,58,121.13624250000001,121.36256803125
False,piano,112,56,121.363515,121.58984053125
True,piano,96,30,121.363515,121.58984053125
True,piano,96,42,121.363515,121.58984053125
False,piano,96,42,121.363515,121.58984053125
False,piano,112,58,121.5907875,121.81711303125
True,piano,80,30,121.5907875,121.70347678125
True,piano,80,42,121.5907875,121.70347678125
False,piano,115,38,121.5907875,121.81711303125
False,piano,112,60,121.81806,122.04438553125
False,piano,96,42,121.81806,122.04438553125
False,piano,112,61,122.0453325,122.27165803125
False,piano,115,38,122.0453325,122.27165803125
False,piano,112,60,122.272605,122.49893053125
False,piano,96,46,122.272605,122.72620303125001
False,piano,112,58,122.4998775,122.72620303125001
False,piano,49,68,122.72715000000001,123.63529303125
False,piano,49,73,122.72715000000001,123.63529303125
False,piano,49,61,122.72715000000001,123.63529303125
False,piano,49,65,122.72715000000001,123.63529303125
False,piano,112,60,122.72715000000001,122.95347553125
False,piano,96,53,122.72715000000001,123.63529303125
False,piano,96,56,122.72715000000001,123.63529303125
False,piano,96,60,122.72715000000001,123.63529303125
False,piano,96,63,122.72715000000001,123.63529303125
False,piano,96,65,122.72715000000001,123.63529303125
True,piano,96,29,122.72715000000001,122.83983928125001
True,piano,96,41,122.72715000000001,122.83983928125001
False,piano,115,38,122.72715000000001,123.18074803125
False,piano,112,58,122.9544225,123.18074803125
True,piano,96,29,122.9544225,123.18074803125
True,piano,96,41,122.9544225,123.18074803125
False,piano,112,56,123.181695,123.29438428125
False,piano,96,42,123.181695,123.33226303125001
False,piano,112,53,123.29533125,123.63529303125
False,piano,96,42,123.33321000000001,123.48377803125
False,piano,96,42,123.484725,123.63529303125
False,piano,49,65,123.63624,124.31711053125001
False,piano,49,70,123.63624,129.99892303125
False,piano,80,54,123.63624,129.68074153125
False,piano,80,58,123.63624,129.68074153125
False,piano,80,61,123.63624,129.68074153125
False,piano,80,65,123.63624,129.68074153125
True,piano,96,30,123.63624,123.86256553125
True,piano,96,42,123.63624,123.86256553125
False,piano,96,42,123.63624,124.08983803125
True,piano,96,30,123.8635125,123.97620178125
True,piano,96,42,123.8635125,123.97620178125
False,piano,96,46,124.090785,124.54438303125
False,piano,80,61,124.3180575,124.54438303125
False,piano,80,68,124.54533,124.77165553125
False,piano,115,38,124.54533,124.99892803125
False,piano,80,65,124.7726025,124.99892803125
False,piano,80,61,124.999875,129.99892303125
False,piano,80,65,124.999875,129.99892303125
True,piano,96,30,124.999875,125.22620053125
True,piano,96,42,124.999875,125.22620053125
False,piano,96,42,124.999875,125.45347303125
False,piano,112,56,125.2271475,125.33983678125
True,piano,80,30,125.2271475,125.33983678125
True,piano,80,42,125.2271475,125.33983678125
False,piano,112,58,125.34078375,125.45347303125
False,piano,112,60,125.45442,125.68074553125
False,piano,96,42,125.45442,125.68074553125
False,piano,112,58,125.6816925,125.90801803125
False,piano,115,38,125.6816925,125.90801803125
False,piano,112,60,125.908965,126.13529053125
False,piano,96,46,125.908965,126.36256303125
False,piano,112,58,126.13623750000001,126.36256303125
False,piano,112,60,126.36351,127.04438053125
True,piano,96,30,126.36351,126.47619928125
True,piano,96,42,126.36351,126.47619928125
False,piano,115,38,126.36351,126.81710803125
True,piano,96,30,126.5907825,126.81710803125
True,piano,96,42,126.5907825,126.81710803125
False,piano,96,42,126.818055,126.93074428125
False,piano,96,42,126.93169125,127.04438053125
False,piano,112,61,127.0453275,127.27165303125
False,piano,112,58,127.2726,127.38528928125
True,piano,96,30,127.2726,127.49892553125
True,piano,96,42,127.2726,127.49892553125
False,piano,96,42,127.2726,127.49892553125
False,piano,112,56,127.38623625,127.49892553125
False,piano,112,53,127.4998725,128.18074303125
True,piano,96,30,127.4998725,127.61256178125001
True,piano,96,42,127.4998725,127.61256178125001
False,piano,96,46,127.4998725,127.72619803125001
False,piano,96,42,127.72714500000001,127.95347053125
False,piano,96,42,127.9544175,128.18074303125
False,piano,115,38,128.18169,128.63528803125
True,piano,96,30,128.636235,128.86256053125
True,piano,96,42,128.636235,128.86256053125
False,piano,96,42,128.636235,128.86256053125
False,piano,112,56,128.8635075,128.97619678125
True,piano,80,30,128.8635075,128.97619678125
True,piano,80,42,128.8635075,128.97619678125
False,piano,115,38,128.8635075,129.08983303125
False,piano,112,58,128.97714375,129.08983303125
False,piano,112,60,129.09078,129.39286303125002
False,piano,96,42,129.09078,129.31710553125
False,piano,115,38,129.3180525,129.54437803125
False,piano,112,60,129.39381,129.69589303125
False,piano,96,46,129.545325,129.99892303125
False,piano,112,60,129.69684,129.99892303125
False,piano,49,68,129.99987000000002,130.90801303125
False,piano,49,73,129.99987000000002,130.90801303125
False,piano,49,60,129.99987000000002,130.90801303125
False,piano,49,65,129.99987000000002,130.90801303125
False,piano,112,56,129.99987000000002,130.22619553125
False,piano,96,53,129.99987000000002,130.90801303125
False,piano,96,56,129.99987000000002,130.90801303125
False,piano,96,60,129.99987000000002,130.90801303125
False,piano,96,63,129.99987000000002,130.90801303125
False,piano,96,65,129.99987000000002,130.90801303125
True,piano,96,29,129.99987000000002,130.11255928125001
True,piano,96,41,129.99987000000002,130.11255928125001
False,piano,115,38,129.99987000000002,130.45346803125
False,piano,112,53,130.2271425,130.45346803125
True,piano,96,29,130.2271425,130.45346803125
True,piano,96,41,130.2271425,130.45346803125
False,piano,96,42,130.454415,130.60498303125001
False,piano,96,42,130.60593,130.75649803125
False,piano,112,56,130.6816875,130.90801303125
False,piano,96,42,130.757445,130.90801303125
False,piano,49,70,130.90896,137.27164303125
False,piano,49,61,130.90896,137.27164303125
False,piano,49,65,130.90896,137.27164303125
False,piano,112,58,130.90896,131.58983053125002
False,piano,80,54,130.90896,136.95346153125
False,piano,80,58,130.90896,136.95346153125
False,piano,80,61,130.90896,136.95346153125
False,piano,80,65,130.90896,136.95346153125
True,piano,96,30,130.90896,131.13528553125
True,piano,96,42,130.90896,131.13528553125
False,piano,96,42,130.90896,131.36255803125
True,piano,96,30,131.1362325,131.24892178125
True,piano,96,42,131.1362325,131.24892178125
False,piano,96,46,131.363505,131.81710303125
False,piano,112,60,131.5907775,132.27164803125
False,piano,115,38,131.81805,132.27164803125
False,piano,112,61,132.272595,132.95346553125
True,piano,96,30,132.272595,132.49892053125
True,piano,96,42,132.272595,132.49892053125
False,piano,96,42,132.272595,132.72619303125
True,piano,80,30,132.4998675,132.61255678125
True,piano,80,42,132.4998675,132.61255678125
False,piano,96,42,132.72714,132.95346553125
False,piano,112,63,132.9544125,133.63528303125
False,piano,115,38,132.9544125,133.18073803125
False,piano,96,46,133.18168500000002,133.63528303125
False,piano,112,61,133.63623,133.74891928125
True,piano,96,30,133.63623,133.74891928125
True,piano,96,42,133.63623,133.74891928125
False,piano,115,38,133.63623,134.08982803125
False,piano,112,58,133.74986625,134.08982803125
True,piano,96,30,133.8635025,134.08982803125
True,piano,96,42,133.8635025,134.08982803125
False,piano,96,42,134.090775,134.20346428125
False,piano,96,42,134.20441125,134.31710053125
False,piano,112,56,134.3180475,134.43073678125
False,piano,112,58,134.43168375,134.54437303125
False,piano,112,60,134.54532,134.77164553125002
True,piano,96,30,134.54532,134.77164553125002
True,piano,96,42,134.54532,134.77164553125002
False,piano,96,42,134.54532,134.77164553125002
False,piano,112,58,134.7725925,134.88528178125
True,piano,96,30,134.7725925,134.88528178125
True,piano,96,42,134.7725925,134.88528178125
False,piano,96,46,134.7725925,134.99891803125
False,piano,112,56,134.88622875000001,135.33982678125
False,piano,96,42,134.999865,135.22619053125
False,piano,96,42,135.2271375,135.45346303125
False,piano,112,58,135.34077375,135.56709928125
False,piano,115,38,135.45441,135.90800803125
False,piano,112,58,135.56804625,135.90800803125
False,piano,112,60,135.908955,136.58982553125
True,piano,96,30,135.908955,136.13528053125
True,piano,96,42,135.908955,136.13528053125
False,piano,96,42,135.908955,136.13528053125
True,piano,80,30,136.1362275,136.24891678125
True,piano,80,42,136.1362275,136.24891678125
False,piano,115,38,136.1362275,136.36255303125
False,piano,96,42,136.36350000000002,136.58982553125
False,piano,112,63,136.5907725,137.04437053125
False,piano,115,38,136.5907725,136.81709803125
False,piano,96,46,136.818045,137.27164303125
False,piano,112,63,137.0453175,137.27164303125
False,piano,112,61,137.27259,137.38527928125
False,piano,96,53,137.27259,138.18073303125
False,piano,96,56,137.27259,138.18073303125
False,piano,96,60,137.27259,138.18073303125
False,piano,96,63,137.27259,138.18073303125
False,piano,96,65,137.27259,138.18073303125
True,piano,96,29,137.27259,137.38527928125
True,piano,96,41,137.27259,137.38527928125
False,piano,115,38,137.27259,137.72618803125
False,piano,112,58,137.38622625,137.72618803125
True,piano,96,29,137.4998625,137.72618803125
True,piano,96,41,137.4998625,137.72618803125
False,piano,96,42,137.727135,137.87770303125
False,piano,96,42,137.87865,138.02921803125
False,piano,112,56,137.9544075,138.18073303125
False,piano,96,42,138.030165,138.18073303125
False,piano,112,58,138.18168,138.86255053125
False,piano,80,58,138.18168,139.04436853125
False,piano,80,61,138.18168,139.04436853125
False,piano,80,65,138.18168,139.04436853125
True,piano,96,27,138.18168,138.40800553125
True,piano,96,39,138.18168,138.40800553125
False,piano,96,42,138.18168,138.63527803125
True,piano,96,27,138.4089525,138.52164178125
True,piano,96,39,138.4089525,138.52164178125
False,piano,96,46,138.636225,139.08982303125
False,piano,112,60,138.8634975,139.54436803125
False,piano,96,58,139.09077,139.99891303125
False,piano,96,60,139.09077,139.99891303125
False,piano,96,61,139.09077,139.99891303125
False,piano,96,65,139.09077,139.99891303125
False,piano,115,38,139.09077,139.54436803125
False,piano,112,61,139.545315,140.22618553125
True,piano,96,27,139.545315,139.77164053125
True,piano,96,39,139.545315,139.77164053125
False,piano,96,42,139.545315,139.99891303125
True,piano,80,27,139.77258750000001,139.88527678125
True,piano,80,39,139.77258750000001,139.88527678125
False,piano,80,58,139.99986,145.18072603125
False,piano,80,61,139.99986,145.18072603125
False,piano,80,63,139.99986,145.18072603125
False,piano,80,65,139.99986,145.18072603125
False,piano,96,42,139.99986,140.22618553125
False,piano,112,63,140.2271325,140.90800303125
False,piano,115,38,140.2271325,140.45345803125
False,piano,96,46,140.454405,140.90800303125
False,piano,112,61,140.90895,141.02163928125
True,piano,96,27,140.90895,141.02163928125
True,piano,96,39,140.90895,141.02163928125
False,piano,115,38,140.90895,141.36254803125001
False,piano,112,60,141.02258625,141.13527553125
False,piano,112,58,141.1362225,141.58982053125
True,piano,96,27,141.1362225,141.36254803125001
True,piano,96,39,141.1362225,141.36254803125001
False,piano,96,42,141.363495,141.47618428125
False,piano,96,42,141.47713125,141.58982053125
False,piano,112,56,141.5907675,141.70345678125
False,piano,112,56,141.70440375,141.81709303125
False,piano,112,60,141.81804,142.15800178125
True,piano,96,27,141.81804,142.04436553125
True,piano,96,39,141.81804,142.04436553125
False,piano,96,42,141.81804,142.04436553125
True,piano,96,27,142.0453125,142.15800178125
True,piano,96,39,142.0453125,142.15800178125
False,piano,96,46,142.0453125,142.27163803125
False,piano,112,58,142.15894875,142.49891053125
False,piano,96,42,142.272585,142.49891053125
False,piano,33,63,142.38622125,142.49891053125
False,piano,33,65,142.4998575,142.61254678125
False,piano,112,56,142.4998575,142.83981928125002
False,piano,96,42,142.4998575,142.72618303125
False,piano,33,63,142.61349375,142.72618303125
False,piano,33,63,142.72713,143.63527303125
False,piano,115,38,142.72713,143.18072803125
False,piano,112,56,142.84076625,143.06709178125
False,piano,112,53,143.06803875,143.40800053125
True,piano,96,27,143.181675,143.40800053125
True,piano,96,39,143.181675,143.40800053125
False,piano,96,42,143.181675,143.40800053125
False,piano,112,56,143.4089475,143.74890928125
True,piano,80,27,143.4089475,143.52163678125
True,piano,80,39,143.4089475,143.52163678125
False,piano,115,38,143.4089475,143.63527303125
False,piano,96,42,143.63622,143.86254553125
False,piano,112,58,143.74985625,143.97618178125
False,piano,115,38,143.8634925,144.08981803125
False,piano,112,56,143.97712875,144.31709053125
False,piano,96,46,144.090765,144.54436303125001
False,piano,112,56,144.3180375,144.65799928125
True,piano,96,27,144.54531,144.65799928125
True,piano,96,39,144.54531,144.65799928125
False,piano,115,38,144.54531,144.99890803125
False,piano,112,51,144.65894625,144.88527178125
True,piano,96,27,144.7725825,144.88527178125
True,piano,96,39,144.7725825,144.88527178125
False,piano,112,49,144.88621875,145.22618053125
True,piano,96,29,144.999855,145.11254428125
True,piano,96,41,144.999855,145.11254428125
False,piano,96,42,144.999855,145.15042303125
False,piano,96,42,145.15137000000001,145.30193803125
False,piano,112,51,145.2271275,145.45345303125
True,piano,96,29,145.2271275,145.33981678125
True,piano,96,41,145.2271275,145.33981678125
False,piano,96,42,145.302885,145.45345303125
False,piano,33,70,145.4544,148.18072303125
False,piano,33,61,145.4544,148.18072303125
False,piano,33,65,145.4544,148.18072303125
False,piano,112,60,145.4544,145.90799803125
False,piano,80,54,145.4544,145.66936190625
False,piano,80,58,145.4544,145.66936190625
False,piano,80,61,145.4544,145.66936190625
False,piano,80,65,145.4544,145.66936190625
True,piano,80,39,145.4544,145.66936190625
True,piano,80,51,145.4544,145.66936190625
False,piano,115,38,145.4544,145.68072553125
False,piano,80,54,145.6816725,148.05572315625
False,piano,80,58,145.6816725,148.05572315625
False,piano,80,61,145.6816725,148.05572315625
False,piano,80,65,145.6816725,148.05572315625
True,piano,80,39,145.6816725,148.05572315625
True,piano,80,51,145.6816725,148.05572315625
False,piano,115,38,145.6816725,146.36254303125
False,piano,112,58,145.908945,145.97239190625
False,piano,112,56,145.973338875,146.13432356250001
False,piano,112,53,146.13621750000001,146.36254303125
False,piano,112,53,146.36349,146.58981553125
False,piano,112,56,146.5907625,146.93072428125
False,piano,96,42,146.818035,146.96860303125
False,piano,112,53,146.93167125,147.38526928125
False,piano,96,42,146.96955,147.12011803125
False,piano,96,42,147.12106500000002,147.27163303125
False,piano,96,42,147.27258,147.49890553125
False,piano,96,37,147.4998525,147.72617803125002
False,piano,115,38,147.727125,147.95345053125
False,piano,115,46,147.727125,147.95345053125
False,piano,96,46,147.9543975,148.18072303125
False,piano,33,73,148.18167,149.08981303125
False,piano,33,61,148.18167,149.08981303125
False,piano,33,65,148.18167,149.08981303125
False,piano,33,68,148.18167,149.08981303125
False,piano,112,60,148.18167,148.52163178125
False,piano,96,53,148.18167,149.08981303125
False,piano,96,56,148.18167,149.08981303125
False,piano,96,60,148.18167,149.08981303125
False,piano,96,63,148.18167,149.08981303125
False,piano,96,65,148.18167,149.08981303125
True,piano,96,29,148.18167,149.08981303125
True,piano,96,41,148.18167,149.08981303125
False,piano,115,38,148.18167,148.40799553125
False,piano,115,41,148.4089425,148.63526803125
False,piano,112,60,148.52257875,148.86254053125
False,piano,96,42,148.636215,148.74890428125
False,piano,96,42,148.74985125,148.86254053125
False,piano,112,61,148.8634875,149.08981303125
False,piano,33,77,149.09076,151.81708303125
False,piano,33,65,149.09076,151.81708303125
False,piano,33,70,149.09076,151.81708303125
False,piano,112,60,149.09076,149.54435803125
False,piano,96,54,149.09076,152.63526403125
False,piano,96,58,149.09076,152.63526403125
False,piano,96,61,149.09076,152.63526403125
False,piano,96,65,149.09076,152.63526403125
False,piano,96,66,149.09076,152.63526403125
True,piano,96,30,149.09076,151.77162853125
True,piano,96,42,149.09076,151.77162853125
False,piano,115,38,149.09076,149.54435803125
False,piano,112,58,149.545305,149.60875190625
False,piano,96,42,149.545305,149.77163053125
False,piano,112,56,149.609698875,149.7706835625
False,piano,112,53,149.7725775,149.99890303125
False,piano,96,42,149.7725775,149.99890303125
False,piano,112,53,149.99985,150.90799303125002
False,piano,115,38,149.99985,150.22617553125
False,piano,96,42,150.2271225,150.45344803125
False,piano,96,42,150.454395,150.68072053125
False,piano,115,38,150.6816675,150.90799303125002
False,piano,96,42,150.90894,151.13526553125
False,piano,115,38,151.1362125,151.36253803125
False,piano,112,56,151.363485,151.58981053125
False,piano,96,42,151.363485,151.58981053125
False,piano,96,46,151.363485,151.81708303125
False,piano,112,58,151.5907575,151.81708303125
False,piano,96,42,151.5907575,151.81708303125
False,piano,33,75,151.81803,152.72617303125
False,piano,33,65,151.81803,152.72617303125
False,piano,33,68,151.81803,152.72617303125
False,piano,33,73,151.81803,152.72617303125
False,piano,112,61,151.81803,152.15799178125
True,piano,96,34,151.81803,152.72617303125
True,piano,96,46,151.81803,152.72617303125
False,piano,115,38,151.81803,152.27162803125
False,piano,112,60,152.15893875,152.49890053125
False,piano,96,42,152.272575,152.38526428125
False,piano,96,42,152.38621125,152.49890053125
False,piano,112,58,152.49984750000002,152.61253678125001
False,piano,112,56,152.61348375,152.72617303125
False,piano,33,77,152.72712,155.45344303125
False,piano,33,61,152.72712,155.45344303125
False,piano,33,65,152.72712,155.45344303125
False,piano,33,70,152.72712,155.45344303125
False,piano,112,60,152.72712,153.06708178125
False,piano,80,54,152.72712,155.31707953125002
False,piano,80,58,152.72712,155.31707953125002
False,piano,80,61,152.72712,155.31707953125002
False,piano,80,65,152.72712,155.31707953125002
True,piano,80,27,152.72712,155.31707953125002
True,piano,80,39,152.72712,155.31707953125002
False,piano,115,38,152.72712,152.95344553125
False,piano,115,42,152.72712,152.95344553125
False,piano,115,38,152.9543925,153.18071803125
False,piano,115,42,152.9543925,153.18071803125
False,piano,112,56,153.06802875,153.52162678125
False,piano,96,46,153.181665,153.63526303125
False,piano,112,61,153.63621,153.97617178125
False,piano,115,38,153.63621,154.08980803125002
False,piano,112,60,153.97711875,154.31708053125
False,piano,96,42,154.090755,154.24132303125
False,piano,96,46,154.24227,154.39283803125
False,piano,96,42,154.24227,154.39283803125
False,piano,112,58,154.3180275,154.43071678125
False,piano,96,46,154.393785,154.54435303125
False,piano,96,42,154.393785,154.54435303125
False,piano,112,56,154.43166375,154.54435303125
False,piano,112,58,154.5453,154.88526178125
False,piano,96,42,154.5453,154.77162553125
False,piano,96,37,154.7725725,154.99889803125
False,piano,112,56,154.88620875,155.33980678125
False,piano,115,38,154.999845,155.22617053125
False,piano,115,46,154.999845,155.22617053125
False,piano,96,46,155.2271175,155.45344303125
False,piano,33,75,155.45439,155.90798803125
False,piano,33,60,155.45439,156.36253303125
False,piano,33,65,155.45439,156.36253303125
False,piano,33,68,155.45439,156.36253303125
False,piano,33,73,155.45439,156.36253303125
False,piano,112,61,155.45439,155.79435178125001
False,piano,96,53,155.45439,156.36253303125
False,piano,96,56,155.45439,156.36253303125
False,piano,96,60,155.45439,156.36253303125
False,piano,96,63,155.45439,156.36253303125
False,piano,96,65,155.45439,156.36253303125
True,piano,96,29,155.45439,156.36253303125
True,piano,96,41,155.45439,156.36253303125
False,piano,115,38,155.45439,155.68071553125
